latitude,longitude,score
33.64794871794872,-117.85846153846154,0.0
33.64794871794872,-117.85384615384616,0.0
33.64794871794872,-117.84923076923077,0.0
33.64794871794872,-117.8446153846154,0.0
33.64794871794872,-117.84,0.0
33.64794871794872,-117.83538461538461,0.0
33.64794871794872,-117.83076923076923,0.0
33.64794871794872,-117.82615384615384,0.0
33.64794871794872,-117.82153846153847,0.0
33.64794871794872,-117.81692307692308,0.0
33.64794871794872,-117.8123076923077,0.0
33.64794871794872,-117.8076923076923,0.0
33.64794871794872,-117.80307692307693,0.0
33.64794871794872,-117.79846153846154,0.0
33.64794871794872,-117.79384615384616,0.0
33.64794871794872,-117.78923076923077,0.0
33.64794871794872,-117.78461538461539,0.0
33.64794871794872,-117.78,0.0
33.64794871794872,-117.77538461538461,0.0
33.64794871794872,-117.77076923076923,0.0
33.64794871794872,-117.76615384615384,0.0
33.64794871794872,-117.76153846153846,0.0
33.64794871794872,-117.75692307692307,0.0
33.64794871794872,-117.7523076923077,0.0
33.64794871794872,-117.7476923076923,0.0
33.64794871794872,-117.74307692307693,0.0
33.64794871794872,-117.73846153846154,0.0
33.64794871794872,-117.73384615384616,0.0
33.64794871794872,-117.72923076923077,0.0
33.64794871794872,-117.72461538461539,0.0
33.64794871794872,-117.72,0.0
33.651538461538465,-117.9,0.0
33.651538461538465,-117.89538461538461,0.0
33.651538461538465,-117.89076923076924,0.0
33.651538461538465,-117.88615384615385,0.0
33.651538461538465,-117.88153846153847,0.0
33.651538461538465,-117.87692307692308,0.0
33.651538461538465,-117.8723076923077,0.0
33.651538461538465,-117.86769230769231,0.0
33.651538461538465,-117.86307692307693,0.0
33.651538461538465,-117.85846153846154,0.0
33.651538461538465,-117.85384615384616,0.0
33.651538461538465,-117.84923076923077,0.0
33.651538461538465,-117.8446153846154,0.0
33.651538461538465,-117.84,0.0
33.651538461538465,-117.83538461538461,0.0
33.651538461538465,-117.83076923076923,0.0
33.651538461538465,-117.82615384615384,0.0
33.651538461538465,-117.82153846153847,0.0
33.651538461538465,-117.81692307692308,0.0
33.651538461538465,-117.8123076923077,0.0
33.651538461538465,-117.8076923076923,0.0
33.651538461538465,-117.80307692307693,0.0
33.651538461538465,-117.79846153846154,0.0
33.651538461538465,-117.79384615384616,0.0
33.651538461538465,-117.78923076923077,0.0
33.651538461538465,-117.78461538461539,0.0
33.651538461538465,-117.78,0.0
33.651538461538465,-117.77538461538461,0.0
33.651538461538465,-117.77076923076923,0.0
33.651538461538465,-117.76615384615384,0.0
33.651538461538465,-117.76153846153846,0.0
33.651538461538465,-117.75692307692307,0.0
33.651538461538465,-117.7523076923077,0.0
33.651538461538465,-117.7476923076923,0.0
33.651538461538465,-117.74307692307693,0.0
33.651538461538465,-117.73846153846154,0.0
33.651538461538465,-117.73384615384616,0.0
33.651538461538465,-117.72923076923077,0.0
33.651538461538465,-117.72461538461539,0.0
33.651538461538465,-117.72,0.0
33.65512820512821,-117.9,0.0
33.65512820512821,-117.89538461538461,0.0
33.65512820512821,-117.89076923076924,0.0
33.65512820512821,-117.88615384615385,0.0
33.65512820512821,-117.88153846153847,0.0
33.65512820512821,-117.87692307692308,0.0
33.65512820512821,-117.8723076923077,0.0
33.65512820512821,-117.86769230769231,0.0
33.65512820512821,-117.86307692307693,0.0
33.65512820512821,-117.85846153846154,0.0
33.65512820512821,-117.85384615384616,0.0
33.65512820512821,-117.84923076923077,0.0
33.65512820512821,-117.8446153846154,0.0
33.65512820512821,-117.84,0.0
33.65512820512821,-117.83538461538461,0.0
33.65512820512821,-117.83076923076923,0.0
33.65512820512821,-117.82615384615384,0.0
33.65512820512821,-117.82153846153847,0.0
33.65512820512821,-117.81692307692308,0.0
33.65512820512821,-117.8123076923077,0.0
33.65512820512821,-117.8076923076923,0.0
33.65512820512821,-117.80307692307693,0.0
33.65512820512821,-117.79846153846154,0.0
33.65512820512821,-117.79384615384616,0.0
33.65512820512821,-117.78923076923077,0.0
33.65512820512821,-117.78461538461539,0.0
33.65512820512821,-117.78,0.0
33.65512820512821,-117.77538461538461,0.0
33.65512820512821,-117.77076923076923,0.0
33.65512820512821,-117.76615384615384,0.0
33.65512820512821,-117.76153846153846,0.0
33.65512820512821,-117.75692307692307,0.0
33.65512820512821,-117.7523076923077,0.0
33.65512820512821,-117.7476923076923,0.0
33.65512820512821,-117.74307692307693,0.0
33.65512820512821,-117.73846153846154,0.0
33.65512820512821,-117.73384615384616,0.0
33.65512820512821,-117.72923076923077,0.0
33.65512820512821,-117.72461538461539,0.0
33.65512820512821,-117.72,0.0
33.65871794871795,-117.9,0.0
33.65871794871795,-117.89538461538461,0.0
33.65871794871795,-117.89076923076924,0.0
33.65871794871795,-117.88615384615385,0.0
33.65871794871795,-117.88153846153847,0.0
33.65871794871795,-117.87692307692308,0.0
33.65871794871795,-117.8723076923077,0.0
33.65871794871795,-117.86769230769231,0.0
33.65871794871795,-117.86307692307693,0.0
33.65871794871795,-117.85846153846154,0.0
33.65871794871795,-117.85384615384616,0.0
33.65871794871795,-117.84923076923077,0.0
33.65871794871795,-117.8446153846154,0.0
33.65871794871795,-117.84,0.0
33.65871794871795,-117.83538461538461,0.0
33.65871794871795,-117.83076923076923,0.0
33.65871794871795,-117.82615384615384,0.0
33.65871794871795,-117.82153846153847,0.0
33.65871794871795,-117.81692307692308,0.0
33.65871794871795,-117.8123076923077,0.0
33.65871794871795,-117.8076923076923,0.0
33.65871794871795,-117.80307692307693,0.0
33.65871794871795,-117.79846153846154,0.0
33.65871794871795,-117.79384615384616,0.0
33.65871794871795,-117.78923076923077,0.0
33.65871794871795,-117.78461538461539,0.0
33.65871794871795,-117.78,0.0
33.65871794871795,-117.77538461538461,0.0
33.65871794871795,-117.77076923076923,0.0
33.65871794871795,-117.76615384615384,0.0
33.65871794871795,-117.76153846153846,0.0
33.65871794871795,-117.75692307692307,0.0
33.65871794871795,-117.7523076923077,0.0
33.65871794871795,-117.7476923076923,0.0
33.65871794871795,-117.74307692307693,0.0
33.65871794871795,-117.73846153846154,0.0
33.65871794871795,-117.73384615384616,0.0
33.65871794871795,-117.72923076923077,0.0
33.65871794871795,-117.72461538461539,0.0
33.65871794871795,-117.72,0.0
33.66230769230769,-117.9,0.0
33.66230769230769,-117.89538461538461,0.0
33.66230769230769,-117.89076923076924,0.0
33.66230769230769,-117.88615384615385,0.0
33.66230769230769,-117.88153846153847,0.0
33.66230769230769,-117.87692307692308,0.0
33.66230769230769,-117.8723076923077,0.0
33.66230769230769,-117.86769230769231,0.0
33.66230769230769,-117.86307692307693,0.0
33.66230769230769,-117.85846153846154,0.0
33.66230769230769,-117.85384615384616,0.0
33.66230769230769,-117.84923076923077,0.0
33.66230769230769,-117.8446153846154,0.0
33.66230769230769,-117.84,0.0
33.66230769230769,-117.83538461538461,0.0
33.66230769230769,-117.83076923076923,0.0
33.66230769230769,-117.82615384615384,0.0
33.66230769230769,-117.82153846153847,0.0
33.66230769230769,-117.81692307692308,0.0
33.66230769230769,-117.8123076923077,0.0
33.66230769230769,-117.8076923076923,0.0
33.66230769230769,-117.80307692307693,0.0
33.66230769230769,-117.79846153846154,0.0
33.66230769230769,-117.79384615384616,0.0
33.66230769230769,-117.78923076923077,0.0
33.66230769230769,-117.78461538461539,0.0
33.66230769230769,-117.78,0.0
33.66230769230769,-117.77538461538461,0.0
33.66230769230769,-117.77076923076923,0.0
33.66230769230769,-117.76615384615384,0.0
33.66230769230769,-117.76153846153846,0.0
33.66230769230769,-117.75692307692307,0.0
33.66230769230769,-117.7523076923077,0.0
33.66230769230769,-117.7476923076923,0.0
33.66230769230769,-117.74307692307693,0.0
33.66230769230769,-117.73846153846154,0.0
33.66230769230769,-117.73384615384616,0.0
33.66230769230769,-117.72923076923077,0.0
33.66230769230769,-117.72461538461539,0.0
33.66230769230769,-117.72,0.0
33.66589743589744,-117.9,0.0
33.66589743589744,-117.89538461538461,0.0
33.66589743589744,-117.89076923076924,0.0
33.66589743589744,-117.88615384615385,0.0
33.66589743589744,-117.88153846153847,0.0
33.66589743589744,-117.87692307692308,0.0
33.66589743589744,-117.8723076923077,0.0
33.66589743589744,-117.86769230769231,0.0
33.66589743589744,-117.86307692307693,0.0
33.66589743589744,-117.85846153846154,0.0
33.66589743589744,-117.85384615384616,0.0
33.66589743589744,-117.84923076923077,0.0
33.66589743589744,-117.8446153846154,0.0
33.66589743589744,-117.84,0.0
33.66589743589744,-117.83538461538461,0.0
33.66589743589744,-117.83076923076923,0.0
33.66589743589744,-117.82615384615384,0.0
33.66589743589744,-117.82153846153847,0.0
33.66589743589744,-117.81692307692308,0.0
33.66589743589744,-117.8123076923077,0.0
33.66589743589744,-117.8076923076923,0.0
33.66589743589744,-117.80307692307693,0.0
33.66589743589744,-117.79846153846154,0.0
33.66589743589744,-117.79384615384616,0.0
33.66589743589744,-117.78923076923077,0.0
33.66589743589744,-117.78461538461539,0.0
33.66589743589744,-117.78,0.0
33.66589743589744,-117.77538461538461,0.0
33.66589743589744,-117.77076923076923,0.0
33.66589743589744,-117.76615384615384,0.0
33.66589743589744,-117.76153846153846,0.0
33.66589743589744,-117.75692307692307,0.0
33.66589743589744,-117.7523076923077,0.0
33.66589743589744,-117.7476923076923,0.0
33.66589743589744,-117.74307692307693,0.0
33.66589743589744,-117.73846153846154,0.0
33.66589743589744,-117.73384615384616,0.0
33.66589743589744,-117.72923076923077,0.0
33.66589743589744,-117.72461538461539,0.0
33.66589743589744,-117.72,0.0
33.669487179487184,-117.9,0.0
33.669487179487184,-117.89538461538461,0.0
33.669487179487184,-117.89076923076924,0.0
33.669487179487184,-117.88615384615385,0.0
33.669487179487184,-117.88153846153847,0.0
33.669487179487184,-117.87692307692308,0.0
33.669487179487184,-117.8723076923077,0.0
33.669487179487184,-117.86769230769231,0.0
33.669487179487184,-117.86307692307693,0.0
33.669487179487184,-117.85846153846154,0.0
33.669487179487184,-117.85384615384616,0.0
33.669487179487184,-117.84923076923077,0.0
33.669487179487184,-117.8446153846154,0.0
33.669487179487184,-117.84,0.0
33.669487179487184,-117.83538461538461,0.0
33.669487179487184,-117.83076923076923,0.0
33.669487179487184,-117.82615384615384,0.0
33.669487179487184,-117.82153846153847,0.0
33.669487179487184,-117.81692307692308,0.0
33.669487179487184,-117.8123076923077,0.0
33.669487179487184,-117.8076923076923,0.0
33.669487179487184,-117.80307692307693,0.0
33.669487179487184,-117.79846153846154,0.0
33.669487179487184,-117.79384615384616,0.0
33.669487179487184,-117.78923076923077,0.0
33.669487179487184,-117.78461538461539,0.0
33.669487179487184,-117.78,0.0
33.669487179487184,-117.77538461538461,0.0
33.669487179487184,-117.77076923076923,0.0
33.669487179487184,-117.76615384615384,0.0
33.669487179487184,-117.76153846153846,0.0
33.669487179487184,-117.75692307692307,0.0
33.669487179487184,-117.7523076923077,0.0
33.669487179487184,-117.7476923076923,0.0
33.669487179487184,-117.74307692307693,0.0
33.669487179487184,-117.73846153846154,0.0
33.669487179487184,-117.73384615384616,0.0
33.669487179487184,-117.72923076923077,0.0
33.669487179487184,-117.72461538461539,0.0
33.669487179487184,-117.72,0.0
33.67307692307693,-117.9,0.0
33.67307692307693,-117.89538461538461,0.0
33.67307692307693,-117.89076923076924,0.0
33.67307692307693,-117.88615384615385,0.0
33.67307692307693,-117.88153846153847,0.0
33.67307692307693,-117.87692307692308,0.0
33.67307692307693,-117.8723076923077,0.0
33.67307692307693,-117.86769230769231,0.0
33.67307692307693,-117.86307692307693,0.0
33.67307692307693,-117.85846153846154,0.0
33.67307692307693,-117.85384615384616,0.0
33.67307692307693,-117.84923076923077,0.0
33.67307692307693,-117.8446153846154,0.0
33.67307692307693,-117.84,0.0
33.67307692307693,-117.83538461538461,0.0
33.67307692307693,-117.83076923076923,0.0
33.67307692307693,-117.82615384615384,0.0
33.67307692307693,-117.82153846153847,0.0
33.67307692307693,-117.81692307692308,0.0
33.67307692307693,-117.8123076923077,0.0
33.67307692307693,-117.8076923076923,0.0
33.67307692307693,-117.80307692307693,0.0
33.67307692307693,-117.79846153846154,0.0
